tipo,bairro,cidade,objetivo,area_util,quartos,suites,vagas,preco
apartamento,saude,são paulo,Venda,68.0,2,1,1,605000.0
apartamento,vila_brasilio_machado,são paulo,Venda,67.0,2,1,2,606500.0
apartamento,jardim_da_saude,são paulo,Venda,120.0,3,1,1,610000.0
casa,vila_das_merces,são paulo,Venda,120.0,3,0,2,610000.0
apartamento,paraiso,são paulo,Venda,25.0,1,0,0,610000.0
apartamento,vila_leopoldina,são paulo,Venda,53.0,2,0,1,610000.0
apartamento,vila_gumercindo,são paulo,Venda,65.0,2,0,2,610000.0
apartamento,vila_mariana,são paulo,Venda,44.0,2,0,0,610000.0
casa,jabaquara,são paulo,Venda,94.0,3,1,2,610000.0
apartamento,vila_moraes,são paulo,Venda,64.0,3,1,1,610000.0
apartamento,paraiso,são paulo,Venda,25.0,1,0,0,610000.0
apartamento,vila_mariana,são paulo,Venda,58.0,2,0,1,610000.0
apartamento,jardim_previdencia,são paulo,Venda,69.0,3,1,1,610000.0
apartamento,ipiranga,são paulo,Venda,65.0,3,0,1,611000.0
apartamento,consolacao,são paulo,Venda,114.0,2,0,0,611000.0
casa,planalto_paulista,são paulo,Venda,114.0,2,0,2,611000.0
apartamento,vila_mariana,são paulo,Venda,45.0,2,0,0,614000.0
apartamento,chacara_inglesa,são paulo,Venda,49.0,2,1,1,615000.0
apartamento,vila_andrade,são paulo,Venda,56.0,2,1,1,615000.0
casa,jardim_aeroporto,são paulo,Venda,120.0,2,1,1,615000.0
apartamento,usina_piratininga,são paulo,Venda,70.0,2,0,2,615000.0
apartamento,mooca,são paulo,Venda,65.0,2,1,1,615000.0
apartamento,saude,são paulo,Venda,64.0,2,1,1,615000.0
apartamento,indianopolis,são paulo,Venda,26.0,1,0,0,618000.0
apartamento,ipiranga,são paulo,Venda,57.0,2,1,1,618000.0
apartamento,saude,são paulo,Venda,70.0,3,0,0,619000.0
apartamento,mirandopolis,são paulo,Venda,74.0,2,0,1,619000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,73.0,3,0,1,619000.0
apartamento,saude,são paulo,Venda,34.0,1,0,1,620000.0
apartamento,saude,são paulo,Venda,80.0,3,1,1,620000.0
apartamento,saude,são paulo,Venda,46.0,2,0,1,620000.0
apartamento,mirandopolis,são paulo,Venda,86.0,3,1,1,620000.0
casa,vila_brasilina,são paulo,Venda,112.0,4,0,1,620000.0
apartamento,chacara_inglesa,são paulo,Venda,63.0,2,1,1,620000.0
apartamento,saude,são paulo,Venda,57.0,2,1,1,620000.0
casa,jabaquara,são paulo,Venda,92.0,3,1,3,620000.0
apartamento,saude,são paulo,Venda,79.0,3,0,1,620000.0
apartamento,campo_belo,são paulo,Venda,63.0,2,1,1,620000.0
casa,sao_joao_climaco,são paulo,Venda,178.0,4,1,3,620000.0
casa,cidade_vargas,são paulo,Venda,115.0,3,0,2,620000.0
apartamento,aclimacao,são paulo,Venda,117.0,2,0,1,620000.0
apartamento,saude,são paulo,Venda,72.0,2,0,1,620000.0
apartamento,vila_mariana,são paulo,Venda,26.0,1,0,1,620000.0
apartamento,saude,são paulo,Venda,56.0,2,0,1,620000.0
casa,vila_babilonia,são paulo,Venda,176.0,3,1,2,620000.0
casa,planalto_paulista,são paulo,Venda,104.0,3,0,2,620000.0
apartamento,saude,são paulo,Venda,92.0,2,0,1,620000.0
casa,jardim_oriental,são paulo,Venda,145.0,3,1,2,620000.0
apartamento,saude,são paulo,Venda,53.0,2,0,1,620000.0
casa,sacoma,são paulo,Venda,164.0,3,1,3,620000.0
apartamento,saude,são paulo,Venda,60.0,2,1,1,620000.0
apartamento,bela_vista,são paulo,Venda,33.0,1,1,0,620000.0
apartamento,saude,são paulo,Venda,57.0,2,1,1,620000.0
casa,sao_joao_climaco,são paulo,Venda,289.0,3,1,5,620000.0
casa,vila_californiazona_sul,são paulo,Venda,121.0,4,1,2,621000.0
apartamento,vila_olimpia,são paulo,Venda,29.0,1,0,1,621000.0
apartamento,jardim_previdencia,são paulo,Venda,69.0,3,1,1,621000.0
apartamento,ipiranga,são paulo,Venda,57.0,2,1,2,624000.0
apartamento,vila_buarque,são paulo,Venda,40.0,1,0,0,625000.0
apartamento,jabaquara,são paulo,Venda,90.0,3,1,1,625000.0
apartamento,jardim_aeroporto,são paulo,Venda,70.0,3,0,1,626000.0
apartamento,aclimacao,são paulo,Venda,57.0,2,1,1,626000.0
apartamento,vila_gumercindo,são paulo,Venda,65.0,2,0,1,628000.0
apartamento,moema,são paulo,Venda,61.0,2,0,1,629000.0
casa,vila_agua_funda,são paulo,Venda,100.0,3,1,1,629000.0
apartamento,sacoma,são paulo,Venda,65.0,2,0,1,630000.0
casa,vila_guarani_zona_sul,são paulo,Venda,143.0,2,0,2,630000.0
casa,vila_guarani_zona_sul,são paulo,Venda,140.0,2,0,1,630000.0
casa,jardim_maria_estela,são paulo,Venda,135.0,3,1,2,630000.0
apartamento,vila_mariana,são paulo,Venda,29.0,1,0,0,630000.0
casa,cupece,são paulo,Venda,129.0,3,1,3,630000.0
casa,vila_babilonia,são paulo,Venda,117.0,3,1,2,630000.0
casa,jardim_maria_estela,são paulo,Venda,135.0,3,1,2,630000.0
casa,jardim_maria_estela,são paulo,Venda,135.0,3,1,2,630000.0
casa,jardim_nova_germania,são paulo,Venda,108.0,3,1,4,630000.0
apartamento,bosque_da_saude,são paulo,Venda,67.0,2,1,2,630000.0
casa,jardim_maria_estela,são paulo,Venda,135.0,3,1,2,630000.0
casa,vila_guarani_zona_sul,são paulo,Venda,120.0,3,0,1,630000.0
casa,jardim_maria_estela,são paulo,Venda,135.0,3,1,2,630000.0
apartamento,saude,são paulo,Venda,63.0,2,1,2,630000.0
apartamento,moema,são paulo,Venda,96.0,2,0,1,630000.0
apartamento,chacara_inglesa,são paulo,Venda,70.0,3,1,2,630000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,43.0,1,0,1,630000.0
casa,jardim_maria_estela,são paulo,Venda,135.0,3,1,2,630000.0
apartamento,paraiso,são paulo,Venda,40.0,1,0,1,630000.0
apartamento,vila_mascote,são paulo,Venda,70.0,2,1,1,630000.0
apartamento,saude,são paulo,Venda,71.0,2,1,1,630000.0
apartamento,chacara_inglesa,são paulo,Venda,75.0,3,1,1,630000.0
casa,ipiranga,são paulo,Venda,190.0,2,1,2,630000.0
casa,cidade_vargas,são paulo,Venda,120.0,3,0,2,630000.0
apartamento,vila_nova_conceicao,são paulo,Venda,44.0,1,1,1,630000.0
apartamento,indianopolis,são paulo,Venda,72.0,2,0,0,632000.0
apartamento,jardim_paulista,são paulo,Venda,40.0,1,0,1,633400.0
apartamento,santo_amaro,são paulo,Venda,47.0,2,1,1,634000.0
apartamento,indianopolis,são paulo,Venda,38.0,2,0,0,634578.18
apartamento,indianopolis,são paulo,Venda,41.0,1,0,1,635000.0
casa,jardim_patente_novo,são paulo,Venda,124.0,2,2,3,635000.0
casa,indianopolis,são paulo,Venda,102.0,3,1,2,635000.0
apartamento,vila_clementino,são paulo,Venda,68.0,2,0,1,635000.0
casa,vila_guarani_zona_sul,são paulo,Venda,150.0,3,0,2,635000.0
casa,sacoma,são paulo,Venda,150.0,3,1,2,635000.0
apartamento,ipiranga,são paulo,Venda,57.0,2,0,1,635000.0
apartamento,saude,são paulo,Venda,64.0,2,1,1,635685.0
apartamento,republica,são paulo,Venda,48.0,1,0,1,636000.0
casa,vila_moinho_velho,são paulo,Venda,120.0,3,1,1,636000.0
apartamento,campo_belo,são paulo,Venda,48.0,2,0,1,636000.0
apartamento,vila_santo_estefano,são paulo,Venda,65.0,2,2,1,636000.0
apartamento,vila_mascote,são paulo,Venda,73.0,3,1,2,636000.0
apartamento,aclimacao,são paulo,Venda,57.0,2,1,1,636000.0
apartamento,vila_mariana,são paulo,Venda,33.0,1,0,0,638000.0
apartamento,saude,são paulo,Venda,63.0,2,1,2,638000.0
casa,vila_brasilina,são paulo,Venda,100.0,3,1,2,638000.0
apartamento,bela_vista,são paulo,Venda,74.0,2,0,0,639000.0
apartamento,chacara_inglesa,são paulo,Venda,75.0,3,1,1,639000.0
apartamento,vila_mariana,são paulo,Venda,83.0,2,0,1,639000.0
apartamento,chacara_inglesa,são paulo,Venda,79.0,3,1,3,639000.0
casa,jardim_celia_zona_sul,são paulo,Venda,67.0,2,0,2,639000.0
apartamento,saude,são paulo,Venda,62.0,2,1,2,639000.0
casa,saude,são paulo,Venda,176.0,3,0,4,640000.0
apartamento,cidade_moncoes,são paulo,Venda,55.0,2,0,1,640000.0
casa,vila_gumercindo,são paulo,Venda,119.0,3,0,3,640000.0
apartamento,saude,são paulo,Venda,89.0,2,0,0,640000.0
casa,vila_guarani,são paulo,Venda,95.0,2,0,2,640000.0
casa,cambuci,são paulo,Venda,160.0,2,0,2,640000.0
apartamento,vila_nova_conceicao,são paulo,Venda,50.0,2,0,1,640000.0
apartamento,vila_mariana,são paulo,Venda,45.0,1,1,1,640000.0
casa,vila_gumercindo,são paulo,Venda,130.0,4,1,1,640000.0
apartamento,vila_monumento,são paulo,Venda,75.0,3,1,2,640000.0
casa,jabaquara,são paulo,Venda,131.0,3,1,2,640000.0
apartamento,saude,são paulo,Venda,75.0,3,0,1,640000.0
apartamento,vila_clementino,são paulo,Venda,69.0,3,0,1,640000.0
apartamento,vila_mariana,são paulo,Venda,110.0,3,0,1,640000.0
apartamento,saude,são paulo,Venda,85.0,2,0,0,640000.0
casa,vila_santa_catarina,são paulo,Venda,118.0,2,0,2,640000.0
apartamento,vila_gumercindo,são paulo,Venda,60.0,2,1,1,640000.0
apartamento,vila_clementino,são paulo,Venda,50.0,2,0,1,640000.0
apartamento,vila_brasilio_machado,são paulo,Venda,77.0,2,2,1,640000.0
apartamento,vila_das_merces,são paulo,Venda,57.0,2,1,2,640000.0
apartamento,cambuci,são paulo,Venda,74.0,3,1,1,640000.0
casa,quinta_da_paineira,são paulo,Venda,173.0,2,0,2,640000.0
apartamento,vila_clementino,são paulo,Venda,68.0,2,0,1,640000.0
apartamento,vila_mariana,são paulo,Venda,65.0,2,0,1,640000.0
apartamento,vila_gumercindo,são paulo,Venda,67.0,2,1,1,640000.0
apartamento,vila_gumercindo,são paulo,Venda,61.0,2,1,1,640000.0
apartamento,campo_belo,são paulo,Venda,38.0,2,0,1,640800.0
apartamento,jardim_paulista,são paulo,Venda,57.0,1,0,1,641000.0
apartamento,vila_mascote,são paulo,Venda,68.0,2,0,1,642000.0
apartamento,jabaquara,são paulo,Venda,105.0,3,1,1,644000.0
apartamento,saude,são paulo,Venda,70.0,2,0,1,644000.0
apartamento,saude,são paulo,Venda,79.0,3,1,2,645000.0
casa,vila_guarani_zona_sul,são paulo,Venda,135.0,2,0,2,645000.0
apartamento,higienopolis,são paulo,Venda,48.0,1,0,0,645000.0
apartamento,mirandopolis,são paulo,Venda,83.0,2,0,1,645000.0
apartamento,jardim_das_laranjeiras,são paulo,Venda,94.0,3,1,1,645000.0
casa,parque_jabaquara,são paulo,Venda,154.0,2,0,2,645000.0
apartamento,indianopolis,são paulo,Venda,36.0,1,1,1,645000.0
apartamento,saude,são paulo,Venda,79.0,3,0,1,645000.0
apartamento,brooklin,são paulo,Venda,45.0,1,0,1,645000.0
apartamento,vila_mariana,são paulo,Venda,73.0,3,1,0,645000.0
apartamento,jardim_prudencia,são paulo,Venda,64.0,3,1,1,645000.0
apartamento,vila_andrade,são paulo,Venda,100.0,3,2,2,645000.0
casa,parque_jabaquara,são paulo,Venda,307.0,4,1,3,645000.0
apartamento,ipiranga,são paulo,Venda,86.0,2,1,0,645000.0
casa,saude,são paulo,Venda,93.0,2,0,2,647000.0
apartamento,saude,são paulo,Venda,90.0,3,1,0,648000.0
casa,vila_santo_estefano,são paulo,Venda,100.0,3,1,2,648000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,82.0,3,0,2,648000.0
apartamento,planalto_paulista,são paulo,Venda,74.0,3,1,2,649000.0
apartamento,vila_gumercindo,são paulo,Venda,72.0,2,0,1,649000.0
casa,sacoma,são paulo,Venda,130.0,3,0,2,649000.0
apartamento,mirandopolis,são paulo,Venda,65.0,2,1,2,649000.0
casa,mirandopolis,são paulo,Venda,66.0,2,0,1,649000.0
casa,jardim_prudencia,são paulo,Venda,110.0,3,1,2,649000.0
casa,jardim_santo_antoninho,são paulo,Venda,110.0,3,1,2,649000.0
casa,jardim_prudencia,são paulo,Venda,110.0,3,1,2,649000.0
apartamento,indianopolis,são paulo,Venda,45.0,1,0,1,649000.0
casa,parque_jabaquara,são paulo,Venda,125.0,2,0,1,649000.0
apartamento,chacara_inglesa,são paulo,Venda,57.0,2,0,2,649000.0
apartamento,vila_mariana,são paulo,Venda,53.0,2,0,1,649000.0
apartamento,ipiranga,são paulo,Venda,57.0,2,1,1,649000.0
casa,planalto_paulista,são paulo,Venda,101.0,2,0,1,649000.0
apartamento,vila_isa,são paulo,Venda,63.0,2,1,1,649000.0
apartamento,cambuci,são paulo,Venda,64.0,2,1,1,649000.0
apartamento,campo_belo,são paulo,Venda,62.0,2,1,1,649000.0
casa,vila_gumercindo,são paulo,Venda,100.0,2,2,1,649000.0
apartamento,moema,são paulo,Venda,63.0,3,0,0,649300.0
apartamento,chacara_inglesa,são paulo,Venda,62.0,2,1,1,649500.0
casa,vila_campestre,são paulo,Venda,57.0,2,0,1,650000.0
casa,chacara_santo_antonio_zona_sul,são paulo,Venda,83.0,3,0,1,650000.0
apartamento,vila_das_merces,são paulo,Venda,57.0,2,1,2,650000.0
apartamento,cambuci,são paulo,Venda,63.0,2,1,1,650000.0
apartamento,saude,são paulo,Venda,85.0,2,0,1,650000.0
apartamento,cambuci,são paulo,Venda,64.0,2,1,1,650000.0
casa,saude,são paulo,Venda,168.0,3,1,2,650000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,74.0,3,1,2,650000.0
casa,mirandopolis,são paulo,Venda,158.0,3,3,2,650000.0
apartamento,ipiranga,são paulo,Venda,69.0,2,1,2,650000.0
casa,parque_jabaquara,são paulo,Venda,147.0,3,0,4,650000.0
casa,vila_babilonia,são paulo,Venda,100.0,2,0,2,650000.0
apartamento,saude,são paulo,Venda,79.0,2,0,1,650000.0
apartamento,planalto_paulista,são paulo,Venda,83.0,2,1,1,650000.0
casa,ipiranga,são paulo,Venda,81.0,2,0,1,650000.0
apartamento,vila_mariana,são paulo,Venda,96.0,2,0,1,650000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,66.0,3,1,1,650000.0
apartamento,saude,são paulo,Venda,65.0,2,1,1,650000.0
casa,vila_santo_estefano,são paulo,Venda,120.0,2,0,2,650000.0
casa,jardim_germania,são paulo,Venda,138.0,4,4,0,650000.0
casa,vila_moraes,são paulo,Venda,200.0,3,1,4,650000.0
apartamento,mirandopolis,são paulo,Venda,69.0,2,1,1,650000.0
casa,bosque_da_saude,são paulo,Venda,203.0,6,0,2,650000.0
casa,cidade_ademar,são paulo,Venda,130.0,3,1,2,650000.0
apartamento,liberdade,são paulo,Venda,123.0,2,0,0,650000.0
casa,parque_jabaquara,são paulo,Venda,125.0,4,0,2,650000.0
casa,jabaquara,são paulo,Venda,166.0,3,2,1,650000.0
apartamento,ipiranga,são paulo,Venda,63.0,2,1,1,650000.0
casa,saude,são paulo,Venda,70.0,2,0,2,650000.0
apartamento,moema,são paulo,Venda,36.0,1,0,0,650000.0
casa,chacara_inglesa,são paulo,Venda,185.0,2,0,1,650000.0
casa,jardim_germania,são paulo,Venda,138.0,4,4,0,650000.0
apartamento,bela_vista,são paulo,Venda,85.0,2,0,0,650000.0
casa,agua_funda,são paulo,Venda,128.0,3,1,1,650000.0
apartamento,saude,são paulo,Venda,92.0,3,0,1,650000.0
casa,vila_parque_jabaquara,são paulo,Venda,130.0,2,0,2,650000.0
casa,vila_guarani_zona_sul,são paulo,Venda,90.0,3,3,4,650000.0
apartamento,moema,são paulo,Venda,76.0,2,0,0,650000.0
apartamento,vila_olimpia,são paulo,Venda,64.0,2,0,1,650000.0
casa,vila_campo_grande,são paulo,Venda,90.0,2,0,1,650000.0
apartamento,moema,são paulo,Venda,74.0,2,1,1,650000.0
casa,vila_parque_jabaquara,são paulo,Venda,130.0,5,0,1,650000.0
casa,saude,são paulo,Venda,132.0,3,1,2,650000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,100.0,3,1,2,650000.0
apartamento,vila_das_merces,são paulo,Venda,74.0,3,1,2,650000.0
apartamento,indianopolis,são paulo,Venda,105.0,2,1,1,650000.0
casa,vila_gumercindo,são paulo,Venda,90.0,2,0,2,650000.0
apartamento,vila_moinho_velho,são paulo,Venda,69.0,3,1,2,650000.0
casa,americanopolis,são paulo,Venda,98.0,3,1,4,650000.0
apartamento,chacara_inglesa,são paulo,Venda,69.0,2,1,2,650000.0
casa,jabaquara,são paulo,Venda,120.0,2,0,2,650000.0
apartamento,ipiranga,são paulo,Venda,69.0,2,1,1,650000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,63.0,2,1,1,650000.0
apartamento,bosque_da_saude,são paulo,Venda,80.0,3,1,2,650000.0
casa,saude,são paulo,Venda,91.0,3,1,1,650000.0
apartamento,brooklin_novo,são paulo,Venda,51.0,1,0,1,650000.0
casa,parque_jabaquara,são paulo,Venda,102.0,3,1,3,650000.0
apartamento,sao_judas,são paulo,Venda,71.0,2,0,1,650000.0
casa,planalto_paulista,são paulo,Venda,76.0,2,0,1,650000.0
casa,vila_moraes,são paulo,Venda,200.0,3,2,2,650000.0
casa,vila_santo_estefano,são paulo,Venda,205.0,3,1,3,650000.0
apartamento,saude,são paulo,Venda,65.0,2,1,2,650000.0
casa,ipiranga,são paulo,Venda,120.0,2,1,2,650000.0
casa,veleiros,são paulo,Venda,100.0,2,0,3,650000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,160.0,3,1,0,650000.0
apartamento,vila_mariana,são paulo,Venda,71.0,3,0,1,650000.0
apartamento,vila_parque_jabaquara,são paulo,Venda,86.0,3,1,2,650000.0
apartamento,mirandopolis,são paulo,Venda,93.0,2,0,2,650000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,78.0,3,0,1,650000.0
casa,jardim_germania,são paulo,Venda,219.0,3,1,2,650000.0
apartamento,vila_nova_conceicao,são paulo,Venda,37.0,1,0,1,650000.0
apartamento,jardim_ampliacao,são paulo,Venda,127.0,3,1,4,650000.0
apartamento,saude,são paulo,Venda,55.0,2,1,2,650000.0
apartamento,sao_judas,são paulo,Venda,74.0,3,1,2,650000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,54.0,1,0,1,650000.0
apartamento,aclimacao,são paulo,Venda,70.0,3,1,2,650000.0
casa,americanopolis,são paulo,Venda,146.0,3,1,2,650000.0
apartamento,saude,são paulo,Venda,65.0,2,1,1,650000.0
apartamento,saude,são paulo,Venda,80.0,3,1,2,650000.0
casa,jardim_oriental,são paulo,Venda,128.0,2,0,2,650000.0
apartamento,moema,são paulo,Venda,36.0,1,0,0,650000.0
casa,saude,são paulo,Venda,122.0,2,0,1,651000.0
casa,ipiranga,são paulo,Venda,219.0,4,0,2,651000.0
casa,jardim_umuarama,são paulo,Venda,114.0,3,1,3,651000.0
casa,ipiranga,são paulo,Venda,100.0,2,0,0,651000.0
casa,jardim_oriental,são paulo,Venda,112.0,3,1,2,651000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,77.0,3,0,2,653000.0
apartamento,moema,são paulo,Venda,40.0,1,0,1,654000.0
apartamento,vila_mariana,são paulo,Venda,32.0,1,0,0,654000.0
casa,jabaquara,são paulo,Venda,130.0,2,0,1,655000.0
apartamento,indianopolis,são paulo,Venda,54.0,1,1,1,656000.0
apartamento,jardim_aeroporto,são paulo,Venda,50.0,1,1,1,656000.0
apartamento,aclimacao,são paulo,Venda,57.0,2,1,1,657000.0
casa,planalto_paulista,são paulo,Venda,90.0,2,0,0,657000.0
apartamento,aclimacao,são paulo,Venda,56.0,2,1,1,657000.0
casa,vila_parque_jabaquara,são paulo,Venda,122.0,3,0,3,657000.0
apartamento,aclimacao,são paulo,Venda,57.0,2,1,1,657000.0
apartamento,moema,são paulo,Venda,42.0,1,1,1,658000.0
apartamento,chacara_inglesa,são paulo,Venda,74.0,3,1,2,658000.0
apartamento,vila_clementino,são paulo,Venda,34.0,1,0,0,659000.0
apartamento,vila_mariana,são paulo,Venda,58.0,3,0,1,659000.0
casa,vila_do_encontro,são paulo,Venda,125.0,3,0,2,660000.0
casa,cidade_vargas,são paulo,Venda,180.0,3,0,2,660000.0
casa,jardim_miriam_zona_sul,são paulo,Venda,160.0,3,0,2,660000.0
apartamento,chacara_inglesa,são paulo,Venda,50.0,2,1,1,660000.0
apartamento,saude,são paulo,Venda,80.0,2,0,2,660000.0
apartamento,jabaquara,são paulo,Venda,86.0,3,1,1,660000.0
apartamento,santa_cecilia,são paulo,Venda,54.0,2,0,1,660000.0
apartamento,vila_guarani_zona_sul,são paulo,Venda,77.0,3,0,1,660000.0
apartamento,itaim_bibi,são paulo,Venda,42.0,1,0,1,660000.0
apartamento,sao_judas,são paulo,Venda,68.0,2,1,2,660000.0
apartamento,chacara_inglesa,são paulo,Venda,79.0,3,1,2,660000.0
casa,vila_moraes,são paulo,Venda,167.0,3,1,2,660000.0
casa,parque_jabaquara,são paulo,Venda,150.0,3,1,2,660000.0
apartamento,cerqueira_cesar,são paulo,Venda,58.0,1,0,1,660000.0
casa,conjunto_residencial_jardim_canaa,são paulo,Venda,150.0,3,2,2,665000.0
casa,jardim_saude,são paulo,Venda,152.0,4,0,3,665000.0
casa,vila_santa_catarina,são paulo,Venda,165.0,3,1,3,665000.0
casa,jabaquara,são paulo,Venda,187.0,5,0,3,667700.0
apartamento,moema,são paulo,Venda,34.0,1,0,0,667700.0
apartamento,vila_gumercindo,são paulo,Venda,65.0,3,1,2,668000.0
apartamento,real_parque,são paulo,Venda,91.0,2,1,1,668000.0
apartamento,vila_mariana,são paulo,Venda,60.0,2,1,1,669000.0
apartamento,vila_cordeiro,são paulo,Venda,67.0,2,2,1,669000.0
apartamento,ipiranga,são paulo,Venda,57.0,2,1,1,669000.0
apartamento,cidade_moncoes,são paulo,Venda,58.0,2,0,1,670000.0
apartamento,vila_gumercindo,são paulo,Venda,60.0,2,1,1,670000.0
apartamento,planalto_paulista,são paulo,Venda,80.0,3,0,1,670000.0
casa,jardim_da_saude,são paulo,Venda,125.0,3,0,2,670000.0
casa,bosque_da_saude,são paulo,Venda,87.0,2,1,2,670000.0
casa,vila_do_encontro,são paulo,Venda,225.0,4,0,0,670000.0
apartamento,aclimacao,são paulo,Venda,63.0,2,0,1,670000.0
apartamento,indianopolis,são paulo,Venda,45.0,1,0,1,670000.0
apartamento,campo_belo,são paulo,Venda,64.0,2,0,2,670000.0
casa,jabaquara,são paulo,Venda,110.0,3,0,3,670000.0
casa,vila_gumercindo,são paulo,Venda,130.0,2,1,2,670000.0
apartamento,mooca,são paulo,Venda,75.0,3,0,1,670000.0
casa,vila_guarani_zona_sul,são paulo,Venda,132.0,3,0,2,670000.0
apartamento,aclimacao,são paulo,Venda,84.0,3,0,1,670000.0
apartamento,saude,são paulo,Venda,60.0,2,1,1,670000.0
apartamento,campo_belo,são paulo,Venda,87.0,2,1,1,670000.0
casa,vila_babilonia,são paulo,Venda,132.0,2,0,6,670000.0
apartamento,vila_mariana,são paulo,Venda,74.0,2,0,0,670000.0
casa,vila_parque_jabaquara,são paulo,Venda,107.0,3,0,2,670000.0
apartamento,jardim_previdencia,são paulo,Venda,69.0,2,1,2,670000.0
apartamento,brooklin_paulista,são paulo,Venda,78.0,2,0,1,673000.0
apartamento,vila_mariana,são paulo,Venda,38.0,1,0,1,675000.0
apartamento,chacara_inglesa,são paulo,Venda,74.0,2,1,2,675000.0
apartamento,mirandopolis,são paulo,Venda,80.0,1,0,1,675000.0
apartamento,chacara_inglesa,são paulo,Venda,70.0,3,1,1,675000.0
apartamento,vila_mariana,são paulo,Venda,89.0,3,0,2,675000.0
casa,saude,são paulo,Venda,135.0,3,0,1,675000.0
apartamento,vila_clementino,são paulo,Venda,72.0,2,1,2,675000.0
apartamento,saude,são paulo,Venda,60.0,2,1,1,675000.0
casa,saude,são paulo,Venda,85.0,2,1,1,675000.0
apartamento,jardim_da_saude,são paulo,Venda,125.0,3,1,1,675000.0
apartamento,ipiranga,são paulo,Venda,94.0,2,1,0,675275.0
casa,cupece,são paulo,Venda,82.0,3,1,2,676700.0
apartamento,vila_gumercindo,são paulo,Venda,77.0,3,1,2,677000.0
casa,cupece,são paulo,Venda,82.0,3,1,2,678200.0
apartamento,vila_gumercindo,são paulo,Venda,63.0,2,1,1,678321.0
apartamento,vila_gumercindo,são paulo,Venda,63.0,2,1,1,678321.0
apartamento,vila_gumercindo,são paulo,Venda,63.0,2,1,1,678321.0
apartamento,vila_gumercindo,são paulo,Venda,63.0,2,1,1,678321.0
apartamento,vila_gumercindo,são paulo,Venda,63.0,2,1,1,678321.0
casa,jardim_da_saude,são paulo,Venda,162.0,2,0,3,678500.0
apartamento,vila_santo_estefano,são paulo,Venda,129.0,3,1,3,679000.0
casa,parque_jabaquara,são paulo,Venda,100.0,2,2,3,680000.0
casa,jardim_oriental,são paulo,Venda,190.0,2,0,2,680000.0
casa,jardim_aeroporto,são paulo,Venda,140.0,2,0,2,680000.0
casa,vila_guarani_zona_sul,são paulo,Venda,145.0,2,0,1,680000.0
casa,saude,são paulo,Venda,80.0,3,0,1,680000.0
apartamento,saude,são paulo,Venda,55.0,2,1,2,680000.0
casa,moema,são paulo,Venda,105.0,2,0,1,680000.0
apartamento,campo_belo,são paulo,Venda,47.0,1,1,1,680000.0
casa,saude,são paulo,Venda,160.0,2,1,3,680000.0
apartamento,moema,são paulo,Venda,45.0,2,1,1,680000.0
casa,vila_imperio,são paulo,Venda,158.0,2,0,4,680000.0
apartamento,saude,são paulo,Venda,98.0,3,0,1,680000.0
casa,interlagos,são paulo,Venda,141.0,3,1,2,680000.0
casa,vila_do_encontro,são paulo,Venda,220.0,3,1,3,680000.0
apartamento,vila_das_merces,são paulo,Venda,84.0,3,1,2,680000.0
casa,parque_jabaquara,são paulo,Venda,100.0,2,2,3,680000.0
apartamento,vila_gumercindo,são paulo,Venda,65.0,2,1,1,680000.0
apartamento,vila_mascote,são paulo,Venda,77.0,3,1,3,680000.0
casa,jardim_saude,são paulo,Venda,191.0,3,0,2,680000.0
apartamento,vila_clementino,são paulo,Venda,26.0,1,1,0,680000.0
apartamento,campo_belo,são paulo,Venda,65.0,2,0,1,680000.0
casa,vila_guarani_zona_sul,são paulo,Venda,101.0,2,0,1,680000.0
apartamento,jardim_umuarama,são paulo,Venda,75.0,2,1,1,680000.0
apartamento,bela_vista,são paulo,Venda,121.0,2,0,0,680000.0
casa,parque_jabaquara,são paulo,Venda,90.0,3,0,3,680000.0
apartamento,saude,são paulo,Venda,77.0,3,0,1,680000.0
apartamento,vila_olimpia,são paulo,Venda,62.0,2,0,1,680000.0
casa,jardim_aeroporto,são paulo,Venda,145.0,3,1,2,681000.0
casa,vila_moinho_velho,são paulo,Venda,87.0,3,1,3,681000.0
casa,vila_guarani_zona_sul,são paulo,Venda,111.0,3,1,3,681000.0
apartamento,vila_paulista,são paulo,Venda,61.0,2,0,2,681000.0
apartamento,vila_clementino,são paulo,Venda,75.0,2,0,1,681000.0
casa,planalto_paulista,são paulo,Venda,168.0,2,0,2,681000.0
apartamento,vila_deodoro,são paulo,Venda,65.0,2,0,1,682500.0
casa,vila_guarani_zona_sul,são paulo,Venda,100.0,2,1,1,683000.0
apartamento,jabaquara,são paulo,Venda,105.0,3,1,1,684000.0
apartamento,vila_do_bosque,são paulo,Venda,64.0,2,1,1,685000.0
apartamento,ipiranga,são paulo,Venda,55.0,2,1,1,685000.0
