url,tipo,bairro,cidade,objetivo,preco,area_util,quartos,suites,vagas
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mascote/BI43436,Apartamento,Vila Mascote,São Paulo,Venda,642000.0,68.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-jabaquara/BI45386,Apartamento,Jabaquara,São Paulo,Venda,644000.0,105.0,3.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA37169,Apartamento,Saúde,São Paulo,Venda,644000.0,70.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA31190,Apartamento,Saúde,São Paulo,Venda,645000.0,79.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-guarani-zona-sul/MO15029,Sobrado,Vila Guarani Zona Sul,São Paulo,Venda,645000.0,135.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-higienopolis/BI43689,Apartamento,Higienópolis,São Paulo,Venda,645000.0,48.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/BI37361,Apartamento,Mirandópolis,São Paulo,Venda,645000.0,83.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-jardim-das-laranjeiras/MO15018,Apartamento,Jardim das Laranjeiras,São Paulo,Venda,645000.0,94.0,3.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/condominio-sacoma/BI42358,Condomínio,Sacomã,São Paulo,Venda,645000.0,109.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-parque-jabaquara/JA37978,Sobrado,Parque Jabaquara,São Paulo,Venda,645000.0,154.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/BI36500,Apartamento,Indianópolis,São Paulo,Venda,645000.0,36.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/terreno-jabaquara/JA31195,Terreno,Jabaquara,São Paulo,Venda,645000.0,400.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-saude/BI43637,Apartamento,Saúde,São Paulo,Venda,645000.0,79.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-brooklin/MO10265,Apartamento,Brooklin,São Paulo,Venda,645000.0,45.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mariana/BI41160,Apartamento,Vila Mariana,São Paulo,Venda,645000.0,73.0,3.0,1.0,
https://www.novasaopaulo.com.br/imovel/apartamento-jardim-prudencia/BI46268,Apartamento,Jardim Prudência,São Paulo,Venda,645000.0,64.0,3.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-andrade/BI44215,Apartamento,Vila Andrade,São Paulo,Venda,645000.0,100.0,3.0,2.0,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-parque-jabaquara/BI38517,Sobrado,Parque Jabaquara,São Paulo,Venda,645000.0,307.0,4.0,1.0,3.0
https://www.novasaopaulo.com.br/imovel/apartamento-ipiranga/JA35320,Apartamento,Ipiranga,São Paulo,Venda,645000.0,86.0,2.0,1.0,
https://www.novasaopaulo.com.br/imovel/casa-terrea-saude/BI42152,Casa Térrea,Saúde,São Paulo,Venda,647000.0,93.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA38734,Apartamento,Saúde,São Paulo,Venda,648000.0,90.0,3.0,1.0,
https://www.novasaopaulo.com.br/imovel/sobrado-vila-santo-estefano/BI44955,Sobrado,Vila Santo Estéfano,São Paulo,Venda,648000.0,100.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-parque-jabaquara/BI45519,Apartamento,Vila Parque Jabaquara,São Paulo,Venda,648000.0,82.0,3.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-planalto-paulista/BI41913,Apartamento,Planalto Paulista,São Paulo,Venda,649000.0,74.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-gumercindo/BI43856,Apartamento,Vila Gumercindo,São Paulo,Venda,649000.0,72.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-sacoma/BI44418,Sobrado,Sacomã,São Paulo,Venda,649000.0,130.0,3.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/JA38648,Apartamento,Mirandópolis,São Paulo,Venda,649000.0,65.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-mirandopolis/BI36806,Sobrado,Mirandópolis,São Paulo,Venda,649000.0,66.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-prudencia/MO15003,Sobrado,Jardim Prudência,São Paulo,Venda,649000.0,110.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-santo-antoninho/MO15843,Sobrado,Jardim Santo Antoninho,São Paulo,Venda,649000.0,110.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-prudencia/MO15844,Sobrado,Jardim Prudência,São Paulo,Venda,649000.0,110.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/BI45171,Apartamento,Indianópolis,São Paulo,Venda,649000.0,45.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-parque-jabaquara/JA40969,Sobrado,Parque Jabaquara,São Paulo,Venda,649000.0,125.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-chacara-inglesa/JA38902,Apartamento,Chácara Inglesa,São Paulo,Venda,649000.0,57.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mariana/BI46805,Apartamento,Vila Mariana,São Paulo,Venda,649000.0,53.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-mariana/JA31172,Conjunto Comercial,Vila Mariana,São Paulo,Venda,649000.0,110.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-ipiranga/JA39986,Apartamento,Ipiranga,São Paulo,Venda,649000.0,57.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-planalto-paulista/JA41088,Sobrado,Planalto Paulista,São Paulo,Venda,649000.0,101.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-isa/MO14221,Apartamento,Vila Isa,São Paulo,Venda,649000.0,63.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-cambuci/BI47000,Apartamento,Cambuci,São Paulo,Venda,649000.0,64.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-campo-belo/BI45720,Apartamento,Campo Belo,São Paulo,Venda,649000.0,62.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-gumercindo/BI46426,Sobrado,Vila Gumercindo,São Paulo,Venda,649000.0,100.0,2.0,2.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-moema/MO10865,Apartamento,Moema,São Paulo,Venda,649300.0,63.0,3.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-chacara-inglesa/MO15354,Apartamento,Chácara Inglesa,São Paulo,Venda,649500.0,62.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-campestre/JA40260,Sobrado,Vila Campestre,São Paulo,Venda,650000.0,57.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-mariana/BI44590,Conjunto Comercial,Vila Mariana,São Paulo,Venda,650000.0,37.0,,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-chacara-santo-antonio-zona-sul/BI44713,Sobrado,Chácara Santo Antônio Zona Sul,São Paulo,Venda,650000.0,83.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-paraiso/MO12592,Conjunto Comercial,Paraíso,São Paulo,Venda,650000.0,69.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-das-merces/JA35815,Apartamento,Vila das Mercês,São Paulo,Venda,650000.0,57.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-cambuci/BI31512,Apartamento,Cambuci,São Paulo,Venda,650000.0,63.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA34640,Apartamento,Saúde,São Paulo,Venda,650000.0,85.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-cambuci/BI45167,Apartamento,Cambuci,São Paulo,Venda,650000.0,64.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-saude/JA33312,Sobrado,Saúde,São Paulo,Venda,650000.0,168.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/JA31613,Apartamento,Vila Guarani Zona Sul,São Paulo,Venda,650000.0,74.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/comercial-campo-belo/MO11992,Comercial,Campo Belo,São Paulo,Venda,650000.0,90.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-mirandopolis/BI45762,Sobrado,Mirandópolis,São Paulo,Venda,650000.0,158.0,3.0,3.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-ipiranga/BI44018,Apartamento,Ipiranga,São Paulo,Venda,650000.0,69.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-parque-jabaquara/BI37858,Sobrado,Parque Jabaquara,São Paulo,Venda,650000.0,147.0,3.0,,4.0
https://www.novasaopaulo.com.br/imovel/casa-terrea-vila-babilonia/BI32585,Casa Térrea,Vila Babilônia,São Paulo,Venda,650000.0,100.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-nova-conceicao/MO13814,Conjunto Comercial,Vila Nova Conceição,São Paulo,Venda,650000.0,46.0,,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA40878,Apartamento,Saúde,São Paulo,Venda,650000.0,79.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-planalto-paulista/BI43938,Apartamento,Planalto Paulista,São Paulo,Venda,650000.0,83.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-ipiranga/BI45855,Sobrado,Ipiranga,São Paulo,Venda,650000.0,81.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mariana/BI46556,Apartamento,Vila Mariana,São Paulo,Venda,650000.0,96.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/BI42242,Apartamento,Vila Guarani Zona Sul,São Paulo,Venda,650000.0,66.0,3.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/BI38964,Apartamento,Saúde,São Paulo,Venda,650000.0,65.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-santo-estefano/BI33670,Sobrado,Vila Santo Estéfano,São Paulo,Venda,650000.0,120.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-nova-conceicao/MO15370,Conjunto Comercial,Vila Nova Conceição,São Paulo,Venda,650000.0,49.0,,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-germania/BI46709,Sobrado,Jardim Germânia,São Paulo,Venda,650000.0,138.0,4.0,4.0,
https://www.novasaopaulo.com.br/imovel/sobrado-vila-moraes/BI44868,Sobrado,Vila Moraes,São Paulo,Venda,650000.0,200.0,3.0,1.0,4.0
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/MO14001,Apartamento,Mirandópolis,São Paulo,Venda,650000.0,69.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/studio-vila-mariana/JA36447,Studio,Vila Mariana,São Paulo,Venda,650000.0,33.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/casa-terrea-bosque-da-saude/JA40565,Casa Térrea,Bosque da Saúde,São Paulo,Venda,650000.0,203.0,6.0,,2.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-barra-funda/MO15709,Conjunto Comercial,Barra Funda,São Paulo,Venda,650000.0,87.0,,,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-cidade-ademar/BI43110,Sobrado,Cidade Ademar,São Paulo,Venda,650000.0,130.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-liberdade/BI36552,Apartamento,Liberdade,São Paulo,Venda,650000.0,123.0,2.0,,
https://www.novasaopaulo.com.br/imovel/casa-terrea-parque-jabaquara/BI42811,Casa Térrea,Parque Jabaquara,São Paulo,Venda,650000.0,125.0,4.0,,2.0
https://www.novasaopaulo.com.br/imovel/casa-assobradada-jabaquara/BI38774,Casa Assobradada,Jabaquara,São Paulo,Venda,650000.0,166.0,3.0,2.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-ipiranga/JA41140,Apartamento,Ipiranga,São Paulo,Venda,650000.0,63.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/casa-de-vila-saude/BI43089,Casa de Vila,Saúde,São Paulo,Venda,650000.0,70.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-moema/MO12261,Apartamento,Moema,São Paulo,Venda,650000.0,36.0,1.0,,
https://www.novasaopaulo.com.br/imovel/sobrado-chacara-inglesa/BI39004,Sobrado,Chácara Inglesa,São Paulo,Venda,650000.0,185.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-germania/BI46710,Sobrado,Jardim Germânia,São Paulo,Venda,650000.0,138.0,4.0,4.0,
https://www.novasaopaulo.com.br/imovel/studio-vila-mariana/JA34989,Studio,Vila Mariana,São Paulo,Venda,650000.0,38.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-bela-vista/MO14779,Apartamento,Bela Vista,São Paulo,Venda,650000.0,85.0,2.0,,
https://www.novasaopaulo.com.br/imovel/conj-comercial-vila-olimpia/MO15071,Conjunto Comercial,Vila Olímpia,São Paulo,Venda,650000.0,25.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-agua-funda/JA34196,Sobrado,Água Funda,São Paulo,Venda,650000.0,128.0,3.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/BI33368,Apartamento,Saúde,São Paulo,Venda,650000.0,92.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-parque-jabaquara/BI45480,Sobrado,Vila Parque Jabaquara,São Paulo,Venda,650000.0,130.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-guarani-zona-sul/BI41330,Sobrado,Vila Guarani Zona Sul,São Paulo,Venda,650000.0,90.0,3.0,3.0,4.0
https://www.novasaopaulo.com.br/imovel/apartamento-moema/MO14248,Apartamento,Moema,São Paulo,Venda,650000.0,76.0,2.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-olimpia/MO15862,Apartamento,Vila Olímpia,São Paulo,Venda,650000.0,64.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-campo-grande/MO13304,Sobrado,Vila Campo Grande,São Paulo,Venda,650000.0,90.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-moema/MO15180,Apartamento,Moema,São Paulo,Venda,650000.0,74.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/comercial-vila-guarani-zona-sul/MO16381,Comercial,Vila Guarani Zona Sul,São Paulo,Venda,650000.0,120.0,,,1.0
https://www.novasaopaulo.com.br/imovel/casa-terrea-vila-parque-jabaquara/BI35116,Casa Térrea,Vila Parque Jabaquara,São Paulo,Venda,650000.0,130.0,5.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-saude/BI38405,Sobrado,Saúde,São Paulo,Venda,650000.0,132.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/duplex-vila-mariana/JA41242,Duplex,Vila Mariana,São Paulo,Venda,650000.0,67.0,1.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/studio-aclimacao/JA36931,Studio,Aclimação,São Paulo,Venda,650000.0,28.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/BI41110,Apartamento,Vila Guarani Zona Sul,São Paulo,Venda,650000.0,100.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-das-merces/BI37146,Apartamento,Vila das Mercês,São Paulo,Venda,650000.0,74.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/MO13614,Apartamento,Indianópolis,São Paulo,Venda,650000.0,105.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-gumercindo/BI46616,Sobrado,Vila Gumercindo,São Paulo,Venda,650000.0,90.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-moinho-velho/BI38552,Apartamento,Vila Moinho Velho,São Paulo,Venda,650000.0,69.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-barra-funda/MO15710,Conjunto Comercial,Barra Funda,São Paulo,Venda,650000.0,87.0,,,2.0
https://www.novasaopaulo.com.br/imovel/casa-terrea-americanopolis/JA33748,Casa Térrea,Americanópolis,São Paulo,Venda,650000.0,98.0,3.0,1.0,4.0
https://www.novasaopaulo.com.br/imovel/apartamento-chacara-inglesa/JA35530,Apartamento,Chácara Inglesa,São Paulo,Venda,650000.0,69.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/casa-assobradada-jabaquara/MO12819,Casa Assobradada,Jabaquara,São Paulo,Venda,650000.0,120.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-ipiranga/BI43903,Apartamento,Ipiranga,São Paulo,Venda,650000.0,69.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/BI44865,Apartamento,Vila Guarani Zona Sul,São Paulo,Venda,650000.0,63.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/condominio-vila-gumercindo/BI44463,Condomínio,Vila Gumercindo,São Paulo,Venda,650000.0,65.0,2.0,2.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-bosque-da-saude/MO14882,Apartamento,Bosque da Saúde,São Paulo,Venda,650000.0,80.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/casa-de-vila-saude/MO16093,Casa de Vila,Saúde,São Paulo,Venda,650000.0,91.0,3.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-brooklin-novo/BI47453,Apartamento,Brooklin Novo,São Paulo,Venda,650000.0,51.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-parque-jabaquara/JA30515,Sobrado,Parque Jabaquara,São Paulo,Venda,650000.0,102.0,3.0,1.0,3.0
https://www.novasaopaulo.com.br/imovel/apartamento-sao-judas/JA29703,Apartamento,São Judas,São Paulo,Venda,650000.0,71.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-planalto-paulista/BI41778,Sobrado,Planalto Paulista,São Paulo,Venda,650000.0,76.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/casa-terrea-vila-moraes/BI46843,Casa Térrea,Vila Moraes,São Paulo,Venda,650000.0,200.0,3.0,2.0,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-santo-estefano/BI45560,Sobrado,Vila Santo Estéfano,São Paulo,Venda,650000.0,205.0,3.0,1.0,3.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/BI46282,Apartamento,Saúde,São Paulo,Venda,650000.0,65.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/casa-assobradada-ipiranga/JA31384,Casa Assobradada,Ipiranga,São Paulo,Venda,650000.0,120.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/casa-terrea-veleiros/BI31956,Casa Térrea,Veleiros,São Paulo,Venda,650000.0,100.0,2.0,,3.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-parque-jabaquara/JA30194,Apartamento,Vila Parque Jabaquara,São Paulo,Venda,650000.0,160.0,3.0,1.0,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mariana/BI45914,Apartamento,Vila Mariana,São Paulo,Venda,650000.0,71.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-parque-jabaquara/BI43512,Apartamento,Vila Parque Jabaquara,São Paulo,Venda,650000.0,86.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-mirandopolis/JA41393,Apartamento,Mirandópolis,São Paulo,Venda,650000.0,93.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/JA40976,Apartamento,Vila Guarani Zona Sul,São Paulo,Venda,650000.0,78.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-germania/MO15839,Sobrado,Jardim Germânia,São Paulo,Venda,650000.0,219.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-nova-conceicao/MO12800,Apartamento,Vila Nova Conceição,São Paulo,Venda,650000.0,37.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-jardim-ampliacao/MO15814,Apartamento,Jardim Ampliação,São Paulo,Venda,650000.0,127.0,3.0,1.0,4.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/BI44888,Apartamento,Saúde,São Paulo,Venda,650000.0,55.0,2.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-sao-judas/JA37564,Apartamento,São Judas,São Paulo,Venda,650000.0,74.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/duplex-vila-nova-conceicao/BI46576,Duplex,Vila Nova Conceição,São Paulo,Venda,650000.0,45.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/JA34200,Apartamento,Vila Guarani Zona Sul,São Paulo,Venda,650000.0,54.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-aclimacao/BI47322,Apartamento,Aclimação,São Paulo,Venda,650000.0,70.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/flat-moema/MO16049,Flat,Moema,São Paulo,Venda,650000.0,50.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-americanopolis/BI38780,Sobrado,Americanópolis,São Paulo,Venda,650000.0,146.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/comercial-jardim-sao-luis/MO13656,Comercial,Jardim São Luís,São Paulo,Venda,650000.0,150.0,,,
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA40662,Apartamento,Saúde,São Paulo,Venda,650000.0,65.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/JA33258,Apartamento,Saúde,São Paulo,Venda,650000.0,80.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-oriental/JA32001,Sobrado,Jardim Oriental,São Paulo,Venda,650000.0,128.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-moema/MO12262,Apartamento,Moema,São Paulo,Venda,650000.0,36.0,1.0,,
https://www.novasaopaulo.com.br/imovel/sobrado-saude/BI46099,Sobrado,Saúde,São Paulo,Venda,651000.0,122.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-ipiranga/BI37661,Sobrado,Ipiranga,São Paulo,Venda,651000.0,219.0,4.0,,2.0
https://www.novasaopaulo.com.br/imovel/comercial-campo-belo/MO15014,Comercial,Campo Belo,São Paulo,Venda,651000.0,37.0,,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-umuarama/MO14981,Sobrado,Jardim Umuarama,São Paulo,Venda,651000.0,114.0,3.0,1.0,3.0
https://www.novasaopaulo.com.br/imovel/sobrado-ipiranga/BI32471,Sobrado,Ipiranga,São Paulo,Venda,651000.0,100.0,2.0,,
https://www.novasaopaulo.com.br/imovel/sobrado-jardim-oriental/BI34435,Sobrado,Jardim Oriental,São Paulo,Venda,651000.0,112.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/BI38424,Apartamento,Vila Guarani Zona Sul,São Paulo,Venda,653000.0,77.0,3.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-moema/MO15677,Apartamento,Moema,São Paulo,Venda,654000.0,40.0,1.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mariana/JA38058,Apartamento,Vila Mariana,São Paulo,Venda,654000.0,32.0,1.0,,
https://www.novasaopaulo.com.br/imovel/sobrado-jabaquara/BI37861,Sobrado,Jabaquara,São Paulo,Venda,655000.0,130.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/conj-comercial-itaim-bibi/MO16066,Conjunto Comercial,Itaim Bibi,São Paulo,Venda,655000.0,45.0,,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-indianopolis/BI46782,Apartamento,Indianópolis,São Paulo,Venda,656000.0,54.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-jardim-aeroporto/BI41152,Apartamento,Jardim Aeroporto,São Paulo,Venda,656000.0,50.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-aclimacao/BI47413,Apartamento,Aclimação,São Paulo,Venda,657000.0,57.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-planalto-paulista/BI43908,Sobrado,Planalto Paulista,São Paulo,Venda,657000.0,90.0,2.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-aclimacao/BI47414,Apartamento,Aclimação,São Paulo,Venda,657000.0,56.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-parque-jabaquara/BI44253,Sobrado,Vila Parque Jabaquara,São Paulo,Venda,657000.0,122.0,3.0,,3.0
https://www.novasaopaulo.com.br/imovel/apartamento-aclimacao/BI47412,Apartamento,Aclimação,São Paulo,Venda,657000.0,57.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-moema/BI37729,Apartamento,Moema,São Paulo,Venda,658000.0,42.0,1.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-chacara-inglesa/BI46100,Apartamento,Chácara Inglesa,São Paulo,Venda,658000.0,74.0,3.0,1.0,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-clementino/BI43598,Apartamento,Vila Clementino,São Paulo,Venda,659000.0,34.0,1.0,,
https://www.novasaopaulo.com.br/imovel/apartamento-vila-mariana/JA39263,Apartamento,Vila Mariana,São Paulo,Venda,659000.0,58.0,3.0,,1.0
https://www.novasaopaulo.com.br/imovel/sobrado-vila-do-encontro/JA37898,Sobrado,Vila do Encontro,São Paulo,Venda,660000.0,125.0,3.0,,2.0
https://www.novasaopaulo.com.br/imovel/casa-terrea-cidade-vargas/MO14749,Casa Térrea,Cidade Vargas,São Paulo,Venda,660000.0,180.0,3.0,,2.0
https://www.novasaopaulo.com.br/imovel/casa-assobradada-jardim-miriam-zona-sul/MO15154,Casa Assobradada,Jardim Miriam Zona Sul,São Paulo,Venda,660000.0,160.0,3.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-chacara-inglesa/BI39509,Apartamento,Chácara Inglesa,São Paulo,Venda,660000.0,50.0,2.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-saude/MO14705,Apartamento,Saúde,São Paulo,Venda,660000.0,80.0,2.0,,2.0
https://www.novasaopaulo.com.br/imovel/apartamento-jabaquara/MO15559,Apartamento,Jabaquara,São Paulo,Venda,660000.0,86.0,3.0,1.0,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-santa-cecilia/BI42489,Apartamento,Santa Cecília,São Paulo,Venda,660000.0,54.0,2.0,,1.0
https://www.novasaopaulo.com.br/imovel/apartamento-vila-guarani-zona-sul/JA36834,Apartamento,Vila Guarani Zona Sul,São Paulo,Venda,660000.0,77.0,3.0,,1.0
